CustomerId,"이탈(1),유지(0)",이탈확률(%),실제이탈여부
15681439,0,3.29,0
15701096,0,3.64,0
15698879,0,3.84,0
15646082,0,5.16,0
15809906,0,1.89,0
15678412,0,0.67,0
15685564,0,4.85,0
15797960,0,4.67,0
15632977,0,1.28,0
15585835,1,59.91,1
15618391,1,55.02,0
15627395,0,4.54,0
15669664,0,6.7,0
15677908,0,1.27,0
15688644,1,51.12,1
15706005,1,70.31,1
15632143,1,76.24,1
15792726,0,3.12,0
15613172,0,3.88,0
15736413,0,31.59,0
15693418,0,22.3,1
15711602,0,23.19,1
15653857,0,2.58,0
15763065,0,1.39,0
15767891,0,5.12,0
15644882,1,66.73,1
15646720,0,3.99,0
15652667,0,35.24,1
15708003,0,49.22,0
15765520,1,55.8,1
15700864,0,20.65,0
15669411,0,9.07,0
15610936,0,3.96,0
15729689,0,44.47,0
15624623,0,2.92,0
15599410,0,12.42,0
15583840,1,55.65,1
15720583,0,8.65,0
15675185,0,6.77,0
15604020,0,4.34,0
15788367,0,3.91,0
15769915,0,12.69,0
15747647,0,21.47,0
15810834,0,0.86,0
15709941,0,5.16,0
15683584,0,11.38,0
15602405,0,6.93,0
15667588,0,7.01,0
15603844,0,23.11,0
15728963,0,11.13,0
15641640,0,29.43,1
15764537,0,31.67,1
15783525,0,16.19,0
15667093,0,30.81,0
15576044,0,0.75,0
15686835,0,46.47,0
15752047,0,8.62,0
15638494,0,2.81,0
15813192,0,18.72,0
15595067,0,37.8,1
15648047,0,7.66,0
15641860,0,9.13,0
15772503,0,3.55,0
15645029,0,1.42,0
15741336,0,0.96,0
15637168,0,4.19,0
15635330,0,12.0,0
15791925,0,2.71,0
15712303,0,1.89,0
15656825,0,13.77,0
15794479,1,55.16,0
15651022,0,27.11,1
15767794,0,10.61,0
15727605,1,83.74,1
15683521,0,7.59,0
15767894,0,1.31,0
15643696,0,8.76,0
15783225,0,1.67,0
15621682,0,27.35,0
15593694,0,4.39,0
15705379,0,4.62,0
15591036,0,21.36,0
15782404,0,2.87,0
15696514,1,62.78,1
15710315,0,9.1,0
15806967,1,91.93,1
15642578,0,44.4,1
15641158,0,6.5,0
15766649,0,20.06,1
15697574,0,8.77,0
15687648,0,1.73,0
15590730,1,93.84,1
15650391,0,25.75,0
15757895,0,6.03,0
15641733,1,55.45,0
15659433,0,0.68,0
15771211,0,39.36,1
15682355,0,1.17,0
15647965,0,2.41,0
15801336,0,25.72,0
15663933,0,27.18,0
15794413,0,17.09,0
15683053,0,18.72,0
15734987,0,9.01,0
15803681,0,16.21,0
15805212,0,0.78,0
15747168,0,1.33,0
15587535,0,27.86,0
15746258,0,1.58,0
15665956,1,79.5,0
15598884,0,5.6,0
15572461,0,3.72,0
15793949,0,16.32,0
15743760,0,3.71,1
15800366,1,74.13,1
15752484,1,72.14,1
15802089,1,92.16,1
15672481,0,40.76,0
15643496,1,88.65,1
15713354,0,34.81,0
15771540,0,16.32,1
15778155,0,1.52,0
15605327,0,0.94,0
15806901,0,4.04,0
15651144,0,7.28,0
15638231,0,37.79,0
15656937,0,2.59,0
15665534,0,12.3,0
15783501,0,1.28,0
15798964,0,37.4,1
15604832,1,64.63,1
15623082,0,7.42,0
15746127,0,7.27,0
15774882,0,8.06,0
15588537,0,42.13,1
15635143,0,28.82,0
15604812,0,22.42,0
15607748,0,14.92,0
15581364,0,1.19,0
15777784,0,1.32,0
15680449,0,6.66,0
15761290,0,1.72,0
15608877,0,0.85,0
15701602,0,5.07,0
15727281,0,10.2,0
15591179,0,18.86,0
15600813,0,6.53,0
15661827,0,4.06,0
15786463,1,85.31,1
15674880,0,1.92,0
15737051,0,11.08,1
15596713,0,4.88,0
15768471,0,29.56,0
15637461,0,1.77,0
15708710,0,2.12,0
15728333,1,57.37,1
15714431,0,3.35,0
15644878,0,13.39,0
15582518,0,5.62,0
15655368,0,3.0,0
15589475,0,22.47,0
15646521,0,32.95,0
15647203,1,74.08,0
15680517,0,9.16,0
15656096,0,4.28,0
15791958,0,4.41,0
15744109,1,53.1,1
15697574,0,1.8,0
15644796,0,13.37,0
15640667,0,22.81,0
15703714,1,85.39,1
15792668,0,2.89,0
15695225,0,0.8,0
15584114,0,33.87,1
15681274,1,96.35,1
15655025,1,79.83,1
15743819,0,11.47,0
15751175,0,1.3,0
15716518,0,3.06,0
15771580,0,1.37,0
15572278,0,24.98,1
15591047,0,4.8,0
15705343,0,8.12,0
15680167,0,15.69,1
15773789,0,29.83,0
15755239,0,16.77,0
15714256,1,55.84,0
15792868,0,40.28,1
15694890,0,17.83,0
15570060,0,42.97,1
15576094,0,1.8,0
15815552,0,11.45,1
15703793,0,3.77,0
15750837,1,71.59,1
15773973,0,1.38,0
15661936,0,7.21,0
15691150,0,21.71,0
15621520,0,7.89,0
15799384,1,92.67,1
15797787,1,74.12,1
15677958,0,37.51,0
15622305,0,0.64,0
15806926,0,4.25,0
15692915,0,9.94,0
15732430,0,2.77,0
15592950,1,75.22,1
15583067,0,40.51,0
15651075,0,29.1,0
15807768,0,9.83,0
15648178,0,0.7,0
15773520,0,9.64,0
15691387,0,1.75,0
15718245,0,0.95,0
15597951,1,71.15,1
15604217,0,3.84,0
15783541,0,5.19,0
15690169,0,5.27,0
15701605,0,8.24,0
15682472,0,6.53,0
15790090,0,5.59,0
15572073,0,1.54,0
15786463,0,17.95,0
15793882,0,9.97,0
15691906,0,30.31,0
15602929,0,9.08,0
15770041,1,72.32,1
15764491,0,9.68,0
15781409,1,84.26,1
15682070,0,13.05,0
15701354,0,5.97,0
15676707,0,43.15,1
15695585,0,0.79,0
15771054,0,8.92,0
15652048,1,80.85,0
15777904,0,9.12,0
15648876,0,1.52,1
15733661,0,35.87,1
15589949,0,24.35,0
15800784,0,7.15,0
15777045,0,20.18,0
15687913,0,9.42,0
15758813,0,15.31,0
15714883,0,3.27,0
15715117,0,35.99,1
15682955,0,18.84,0
15582741,0,11.99,1
15694530,0,39.33,1
15768163,1,84.77,0
15729582,0,9.32,0
15602841,0,3.71,1
15669327,0,40.59,1
15654577,0,10.95,0
15713826,0,39.87,0
15789874,1,87.29,1
15779904,0,1.5,0
15804787,1,52.92,0
15688876,1,57.81,0
15623595,0,2.6,0
15750970,0,21.76,0
15629793,0,1.68,0
15815140,0,30.39,1
15780804,1,53.66,0
15610557,0,1.57,0
15622494,1,66.72,1
15581811,0,17.22,0
15566380,0,42.56,1
15690898,0,7.23,0
15707291,0,6.92,0
15652658,0,3.04,0
15777904,0,1.19,0
15684858,0,13.93,0
15623346,0,38.55,0
15684903,0,27.68,0
15796969,0,12.76,0
15643967,1,90.42,1
15732704,0,1.21,0
15732266,0,5.91,0
15750335,0,13.0,0
15625592,0,21.39,0
15775294,0,12.26,0
15776936,1,51.35,0
15806953,0,1.64,0
15661412,1,80.09,1
15769917,0,32.35,0
15679024,0,1.21,0
15569807,0,1.6,0
15778936,0,19.3,0
15588419,1,84.45,1
15637428,0,2.11,0
15679307,1,51.87,0
15749345,0,4.38,0
15640094,0,5.5,0
15704014,1,68.24,0
15792004,0,2.5,0
15737267,0,26.65,0
15698028,0,7.3,0
15664539,0,20.25,0
15707078,1,75.67,1
15581871,0,5.94,0
15771997,0,1.8,0
15757588,0,1.91,0
15704987,0,8.15,0
15571059,0,9.12,0
15787151,0,1.88,0
15613337,1,68.21,0
15693771,0,42.6,1
15700693,0,16.96,0
15649450,1,92.36,1
15760177,1,54.11,0
15588090,0,5.38,0
15743295,0,1.7,0
15723884,0,1.67,0
15582903,0,12.23,1
15652700,0,2.48,0
15632848,0,4.32,0
15732704,0,2.5,0
15579914,1,65.97,0
15773421,0,15.25,0
15688563,1,73.68,1
15676091,0,2.13,0
15635776,0,11.53,0
15654851,0,6.32,0
15722583,0,0.78,0
15690188,0,47.63,1
15748625,1,78.56,1
15598884,0,0.8,0
15737051,0,4.62,0
15594812,0,38.27,0
15690175,0,1.12,0
15686463,0,11.29,0
15663421,0,3.93,0
15594450,0,17.34,0
15716334,0,2.81,0
15793880,0,4.58,0
15585526,0,3.65,0
15765266,0,9.49,0
15711446,1,84.64,1
15641688,0,7.99,0
15631159,0,1.87,0
15693382,0,19.85,0
15785869,0,3.35,0
15691703,0,9.01,0
15665460,0,2.9,0
15603378,0,2.01,0
15673877,0,1.89,0
15705001,0,39.64,0
15626457,0,11.31,0
15683658,0,7.23,0
15572777,0,1.06,0
15725679,0,1.45,0
15670859,0,4.13,0
15698619,0,5.75,0
15626985,0,4.53,0
15702300,0,11.58,0
15742824,0,27.38,0
15761886,0,2.74,0
15570857,0,6.23,0
15747265,0,1.18,0
15674678,0,1.22,0
15771477,0,0.65,0
15658969,1,60.19,1
15772632,0,20.35,0
15729083,1,76.44,1
15676937,0,39.1,1
15791279,0,2.16,0
15609299,0,4.61,0
15801256,0,1.66,0
15595221,1,60.84,1
15723320,0,22.24,0
15700864,1,95.84,0
15797197,0,3.49,0
15754577,1,89.13,1
15641136,0,15.74,0
15642570,0,15.25,0
15584588,0,21.41,0
15728693,0,1.08,0
15609562,0,3.06,0
15638068,0,6.09,0
15668580,0,2.94,0
15595884,0,1.04,0
15687413,0,22.54,0
15784749,1,52.08,1
15806918,0,4.52,0
15626383,0,0.86,0
15802909,0,8.08,0
15742613,0,30.68,1
15694409,0,5.12,0
15618581,0,1.17,0
15756070,0,2.57,0
15680970,0,1.54,0
15682454,0,1.11,0
15755868,0,2.17,0
15794560,1,68.27,0
15672905,0,3.57,0
15592715,0,44.49,0
15623369,0,6.16,0
15785576,1,79.32,0
15610454,0,0.9,0
15590966,0,39.63,0
15748936,0,8.2,0
15807923,0,43.91,0
15662533,0,1.93,0
15587562,0,0.73,0
15778320,0,33.76,0
15779522,1,76.3,1
15608886,0,1.8,0
15684512,0,12.48,0
15636731,0,0.86,0
15748797,0,10.38,0
15694160,0,2.74,0
15603794,0,4.74,0
15714391,0,24.5,0
15702337,0,3.6,0
15679770,0,15.38,0
15682021,0,15.29,0
15756743,0,3.78,1
15695475,0,2.71,0
15794493,0,11.67,1
15694879,0,5.21,0
15662100,1,76.07,1
15722003,0,20.6,0
15756481,0,2.64,0
15611186,0,7.72,0
15594902,0,6.53,0
15734008,0,10.29,0
15646584,0,3.47,0
15662063,0,0.78,0
15797910,1,60.6,1
15577178,0,2.45,0
15654096,0,39.72,0
15676944,0,0.85,0
15761718,0,5.83,0
15715745,0,24.41,0
15651280,0,33.84,0
15627995,0,5.6,0
15657321,0,20.02,0
15754068,0,1.86,0
15693888,0,10.02,0
15576680,0,17.76,1
15685947,0,27.88,1
15682355,0,6.39,1
15642448,1,57.03,0
15611036,0,7.36,0
15744109,0,13.64,0
15623944,0,1.59,0
15792329,0,1.42,0
15721426,0,1.3,0
15600813,0,1.62,0
15661656,0,2.23,0
15806924,0,30.67,0
15750121,0,5.4,0
15783025,0,1.23,0
15593949,1,91.79,1
15632351,0,18.77,0
15792650,0,17.99,0
15792349,1,91.67,1
15581551,0,16.18,0
15733966,1,80.19,1
15570086,0,1.48,0
15796496,1,88.13,0
15593900,0,2.82,0
15672437,0,28.62,1
15792985,1,51.72,1
15626578,0,6.38,0
15728333,1,72.39,0
15690169,0,0.67,0
15788448,0,7.07,0
15793343,0,1.92,0
15607557,0,6.83,0
15665374,0,29.44,0
15643359,0,19.82,0
15700826,0,5.26,0
15750728,1,74.27,1
15708713,0,3.61,0
15673020,0,3.55,0
15692463,0,2.8,0
15657812,0,7.79,0
15774133,0,8.88,0
15720338,1,57.44,0
15771543,0,3.0,0
15668081,0,5.5,0
15690796,0,7.48,1
15689201,0,3.3,0
15593468,0,7.16,0
15645248,0,4.32,0
15640825,0,11.94,0
15694349,1,55.57,0
15592645,0,5.68,0
15605827,0,22.61,0
15626457,0,2.0,0
15738150,0,8.49,0
15605918,0,2.33,0
15768340,0,0.68,0
15790448,0,12.1,0
15751084,0,14.29,0
15792983,0,11.94,0
15661036,0,1.81,0
15811200,0,3.52,0
15671149,0,11.15,0
15803681,1,57.37,1
15701074,0,14.43,0
15644977,0,17.01,0
15773936,0,8.36,0
15598894,0,1.0,0
15742009,0,43.12,0
15734202,0,1.37,0
15659425,0,0.82,0
15791925,0,5.24,0
15662497,0,2.76,0
15682472,0,3.76,0
15663416,0,3.94,0
15802268,0,10.59,0
15603550,0,3.59,0
15725064,0,10.03,0
15605036,0,5.08,0
15723004,0,3.67,0
15706394,0,3.99,0
15570141,0,2.6,0
15800620,0,42.43,1
15662854,0,3.81,0
15769955,0,0.76,0
15631877,0,20.34,0
15567897,0,3.78,0
15716781,0,29.14,0
15776629,1,55.48,1
15757952,1,86.02,0
15763980,0,31.37,1
15593536,1,69.45,1
15595228,0,1.4,0
15797900,0,3.88,0
15740487,0,18.43,0
15593499,0,16.84,0
15732678,1,58.67,1
15743760,0,20.56,0
15645896,1,83.68,0
15662662,0,2.01,0
15610727,0,14.28,0
15598070,0,2.52,0
15691543,0,10.15,0
15737795,1,54.99,1
15750769,0,9.76,0
15782219,0,2.91,0
15713983,0,24.61,0
15776824,0,16.14,0
15804950,0,6.05,0
15810385,0,7.94,0
15789425,0,6.24,0
15813912,1,50.78,0
15587541,1,51.41,1
15694641,0,8.28,0
15809869,0,45.59,0
15632576,1,65.87,1
15674254,0,5.69,0
15681081,0,8.33,0
15630641,0,13.33,1
15705782,0,22.95,0
15668830,0,3.6,0
15603465,0,0.85,0
15721845,0,19.13,1
15578799,0,35.46,1
15702741,0,4.78,0
15726088,0,3.16,1
15622658,0,13.74,1
15661349,0,2.05,0
15698349,0,24.17,0
15760851,0,0.79,0
15746199,0,1.53,0
15785350,0,7.57,0
15753248,0,2.31,0
15769829,1,81.97,1
15644296,0,5.55,0
15703763,0,46.31,1
15702434,0,15.2,0
15785782,0,8.99,0
15577018,1,61.4,1
15756155,0,6.64,0
15781496,0,3.57,0
15608406,0,16.86,0
15762748,0,46.95,1
15692671,0,1.13,0
15645571,0,47.28,0
15693764,0,3.73,0
15727350,0,26.48,0
15790763,1,65.76,0
15792029,0,23.11,1
15616471,1,63.54,1
15580149,0,0.65,0
15570932,0,1.53,0
15798532,1,85.64,1
15702631,0,1.61,0
15658057,0,7.39,0
15643828,0,33.14,0
15656912,0,24.54,0
15584897,0,4.41,0
15794918,0,1.24,0
15668032,0,1.67,0
15711571,0,31.85,0
15780362,0,24.53,0
15590146,0,3.8,0
15793814,0,1.59,0
15599074,0,4.46,0
15593778,0,3.1,0
15636395,1,96.7,1
15611759,1,64.73,1
15761497,0,1.96,0
15780779,0,0.92,0
15622470,1,88.29,1
15682473,0,25.22,0
15657810,0,25.06,1
15743759,0,2.84,0
15754926,0,3.7,0
15764491,0,36.46,1
15652667,0,1.92,0
15751392,0,0.86,0
15741554,0,8.24,0
15772262,0,2.73,0
15773096,1,87.51,1
15605425,0,9.68,0
15790810,0,6.37,0
15673520,0,44.0,0
15775662,0,10.76,0
15624592,0,1.96,0
15779492,0,3.21,0
15726087,0,3.79,0
15769955,0,32.67,0
15686974,0,4.25,1
15583392,0,38.83,0
15808886,0,14.45,0
15812272,0,3.05,0
15698664,0,38.45,0
15779581,0,6.18,0
15628203,1,55.32,0
15690906,0,15.85,0
15745001,0,1.7,0
15636061,0,18.92,0
15567855,0,3.59,0
15584477,0,45.0,0
15576945,1,57.44,1
15693326,1,95.31,1
15703588,0,8.06,0
15635870,1,81.01,0
15750014,0,19.41,0
15614643,0,4.34,0
15682955,0,17.0,0
15702030,0,5.15,0
15798975,0,1.43,0
15706762,0,4.73,0
15694349,1,69.42,0
15696733,0,4.93,1
15732704,0,6.11,0
15603098,0,12.63,0
15787875,1,59.72,0
15723400,0,1.21,0
15676939,0,4.99,0
15682523,1,84.0,1
15645136,0,14.06,0
15610403,0,1.43,0
15773421,0,12.66,0
15618391,0,8.41,0
15762392,0,1.83,0
15590177,0,49.94,1
15572022,1,73.94,1
15812942,0,11.96,0
15658980,0,9.53,0
15584749,0,4.97,0
15610594,0,5.08,0
15621170,0,19.77,0
15737571,0,10.73,0
15666095,0,0.75,1
15793197,0,27.96,1
15631873,1,93.9,1
15706115,0,1.13,0
15673877,0,14.78,1
15705009,0,2.9,0
15684925,0,1.69,0
15672216,0,7.37,0
15756680,0,1.63,0
15704795,1,55.23,1
15736069,0,11.9,0
15662488,0,2.19,0
15636700,0,7.82,0
15628155,0,1.9,0
15780039,0,8.14,0
15714993,0,11.53,0
15718773,0,13.89,0
15803689,0,4.34,0
15623102,0,8.24,0
15581505,0,8.65,1
15651958,0,43.18,0
15589320,0,9.43,0
15793046,0,35.76,1
15661734,0,6.03,0
15588517,0,36.79,0
15764708,0,31.94,1
15805025,0,1.78,0
15787655,1,95.09,1
15633227,0,16.88,1
15581626,1,64.54,0
15791700,0,9.93,0
15777076,1,74.38,1
15813844,1,55.36,0
15709396,0,8.71,1
15691356,0,5.47,0
15772618,0,1.71,0
15640268,0,6.36,0
15679884,0,45.72,0
15743456,0,10.0,1
15571926,0,38.18,0
15605950,0,20.17,0
15570194,0,5.11,0
15629078,0,9.33,1
15604497,1,91.22,0
15790763,0,1.23,0
15710390,0,6.08,0
15750929,0,1.88,0
15715512,0,13.17,1
15657439,0,8.38,0
15767891,0,7.07,0
15811927,0,2.97,0
15758813,0,9.56,0
15786237,0,1.69,0
15725679,1,77.83,0
15626233,0,3.5,0
15758856,0,20.03,0
15632275,0,16.31,0
15626144,0,0.77,0
15723884,0,2.72,0
15672027,0,3.5,0
15673020,0,3.8,0
15785831,0,1.53,0
15681075,0,19.16,0
15709638,1,75.85,1
15736287,0,16.45,0
15740160,0,7.24,0
15741416,0,13.2,0
15653572,0,0.93,0
15569178,0,3.17,0
15805879,0,9.58,0
15682463,0,2.59,0
15755642,0,2.69,0
15778861,0,2.29,0
15742828,0,23.91,0
15588419,0,9.03,0
15581526,0,4.1,0
15779522,0,1.35,0
15638751,0,12.34,0
15740168,0,0.75,0
15671220,0,1.79,0
15704483,0,18.4,1
15779904,0,21.14,0
15705768,0,0.74,0
15677908,0,3.65,0
15692661,1,70.81,0
15779659,0,3.84,0
15700657,0,3.73,0
15706899,1,85.02,1
15592877,1,71.64,1
15748352,0,21.66,0
15565996,1,82.56,1
15617304,0,1.54,0
15812497,1,95.03,1
15567893,0,3.88,0
15783883,0,9.16,0
15681206,1,86.28,1
15648067,0,29.11,0
15662533,0,9.48,0
15663955,0,4.38,0
15591333,0,25.13,0
15617454,0,4.1,0
15665327,0,10.48,0
15617348,0,4.11,1
15664897,0,29.5,0
15593943,1,82.89,1
15774316,0,1.55,0
15583748,0,2.82,0
15569423,0,2.49,0
15733768,0,2.67,0
15709521,0,4.63,0
15610140,0,4.54,0
15589195,0,6.6,0
15674880,0,1.89,0
15765952,0,1.6,0
15605036,0,3.84,0
15683544,0,7.73,0
15599792,0,0.92,0
15579526,0,10.52,0
15786433,0,0.76,0
15764021,0,16.44,1
15690670,0,3.33,0
15771749,1,79.93,1
15570194,0,11.68,0
15700083,0,13.93,0
15681075,0,20.71,0
15793046,1,69.57,1
15665064,0,8.05,0
15754577,1,91.52,1
15655383,0,1.19,0
15732438,0,2.71,0
15581529,0,1.55,0
15764293,0,6.48,0
15650034,0,5.12,0
15658409,0,7.46,0
15795532,0,16.87,0
15804867,0,1.07,0
15701765,0,7.23,1
15604295,0,2.34,0
15785899,0,5.11,0
15598088,0,14.87,0
15800116,0,12.7,0
15622494,0,9.54,0
15720583,0,2.38,0
15706557,1,90.78,0
15572294,0,16.06,0
15646521,0,49.7,1
15806945,0,1.24,0
15747927,1,88.68,1
15653776,0,9.73,0
15690733,0,5.55,0
15774696,0,2.76,0
15691708,0,0.76,0
15749807,0,22.98,0
15664668,0,4.23,0
15615828,0,1.54,0
15627830,1,86.5,1
15572027,0,9.26,0
15591428,0,2.18,0
15730793,1,78.13,0
15593850,0,1.36,0
15702571,0,0.91,0
15592230,0,18.8,1
15775294,1,88.75,1
15573599,0,6.63,0
15641004,0,49.24,1
15781553,0,16.29,1
15697584,0,10.03,0
15732622,1,53.23,0
15654700,0,1.37,0
15769451,1,59.41,0
15657737,0,1.16,0
15660409,0,9.94,0
15693376,0,1.34,0
15569595,0,2.68,0
15677052,0,1.27,0
15633608,1,89.64,1
15658969,0,2.06,0
15581811,0,24.77,0
15660866,1,92.37,1
15713354,0,2.02,0
15690169,1,83.15,1
15611800,0,0.78,0
15670345,0,38.7,1
15697480,0,0.78,0
15572051,0,3.05,0
15709737,0,8.8,1
15609254,0,9.04,0
15768163,0,16.68,0
15791767,0,1.79,0
15662662,0,6.6,0
15733888,0,22.47,0
15618562,0,2.08,0
15709142,0,7.51,0
15788494,0,21.21,0
15663410,0,15.14,0
15594576,0,2.34,0
15686909,0,2.22,0
15664521,0,2.01,0
15619955,0,48.66,1
15592451,0,15.89,0
15638607,0,36.0,0
15646935,0,6.78,0
15794530,0,12.28,1
15757577,0,6.99,0
15656330,1,54.38,1
15791040,0,2.89,0
15679297,0,7.38,0
15660608,0,3.28,0
15653770,0,0.72,0
15693883,0,1.97,0
15631756,0,9.31,0
15714397,0,14.72,0
15742369,0,2.41,0
15675431,0,27.94,0
15672920,0,18.07,0
15742480,0,1.79,0
15643908,0,41.97,0
15672928,0,1.38,0
15747757,0,7.32,0
15753370,0,1.93,0
15713559,0,16.16,0
15671630,0,1.68,0
15724892,0,9.73,0
15644796,1,80.06,1
15750808,0,31.1,0
15808846,0,9.35,0
15777893,0,9.09,0
15768219,0,1.31,0
15806922,0,1.88,0
15665760,0,1.59,0
15789941,0,4.5,0
15771855,0,18.03,0
15715597,0,22.25,0
15640852,0,1.64,0
15606096,0,5.51,0
15686974,0,0.78,0
15618446,0,17.16,0
15627848,1,85.3,1
15750837,0,2.67,0
15695499,0,1.48,0
15768219,0,2.47,0
15570895,1,66.12,1
15646094,0,2.33,0
15723858,0,5.15,0
15795586,1,92.1,1
15659931,1,91.59,1
15699839,0,13.07,0
15754849,0,8.61,0
15685852,0,1.24,0
15739248,0,29.26,0
15621685,0,7.28,0
15803378,0,2.79,0
15585835,0,11.9,0
15730353,0,20.98,1
15727829,0,32.05,1
15579996,0,12.11,0
15800620,0,8.97,0
15715184,0,16.06,0
15675854,1,60.5,1
15735893,0,1.77,0
15614137,0,13.23,0
15724161,0,20.21,0
15657771,0,3.16,0
15703544,0,8.0,0
15746902,0,0.77,0
15605275,0,35.81,0
15567506,0,4.07,0
15711789,0,11.96,0
15725429,0,19.68,0
15691011,0,8.85,1
15654975,0,17.38,0
15773520,0,0.93,0
15637646,0,7.49,1
15756056,0,9.61,0
15613097,0,5.24,0
15621075,0,5.99,0
15786463,0,19.7,1
15618446,0,31.2,0
15566735,0,42.99,1
15783882,0,8.19,0
15659820,0,5.62,0
15721267,0,30.26,0
15782530,0,0.78,0
15731751,0,1.37,0
15656592,0,0.69,0
15638247,0,1.6,0
15751445,1,86.47,1
15697510,0,13.48,0
15783610,0,1.02,0
15653715,0,18.17,0
15727605,0,14.88,1
15778287,0,0.84,0
15600813,0,7.09,1
15791053,0,17.34,0
15696843,0,4.87,0
15713479,0,49.21,0
15602994,0,43.13,1
15654975,0,2.57,0
15745295,0,40.03,0
15752508,1,81.38,1
15631871,0,0.77,0
15704910,0,47.24,1
15583371,0,18.42,0
15614187,0,38.18,0
15751412,1,71.13,0
15681316,0,13.7,0
15772933,0,9.01,0
15715512,0,21.38,0
15591915,0,2.3,0
15576044,0,9.5,0
15689294,0,46.0,1
15763625,0,14.36,0
15788118,0,4.45,0
15697546,0,8.86,0
15774727,0,3.2,0
15635752,0,6.95,0
15705001,0,13.79,0
15648005,0,7.81,1
15604345,0,7.54,0
15703117,0,4.25,0
15752915,0,2.72,0
15783305,1,57.8,0
15653050,0,10.88,0
15633897,0,2.07,0
15744279,0,0.85,0
15638247,0,33.4,1
15758813,0,1.67,0
15658057,1,92.06,1
15579583,0,6.74,0
15686885,0,44.19,0
15736578,0,5.55,0
15614687,0,30.15,1
15633944,0,19.38,0
15716357,1,91.21,1
15651140,0,31.12,1
15581280,0,18.32,1
15655335,0,2.83,0
15748327,0,3.66,0
15679963,0,18.35,0
15761154,0,2.12,0
15720676,0,1.93,0
15776725,0,18.64,0
15757577,0,6.7,0
15772995,0,2.66,0
15765087,0,1.89,0
15752529,0,21.86,0
15780650,0,1.48,0
15805768,1,78.88,1
15694039,0,46.4,1
15752801,0,1.04,0
15738219,0,14.69,0
15796569,0,2.9,0
15711572,0,40.3,1
15674750,0,20.83,0
15771299,0,0.73,0
15758035,0,1.87,0
15605524,0,10.28,0
15637194,0,19.01,0
15602572,0,1.23,0
15733460,0,4.43,0
15667932,0,4.46,0
15744529,0,16.81,0
15595883,1,57.27,1
15777959,0,1.37,0
15754574,1,83.41,1
15693819,0,9.52,0
15772891,0,21.04,0
15652791,0,27.6,1
15685844,0,33.84,0
15742681,1,92.99,1
15686963,0,2.2,0
15777855,0,24.46,1
15600583,0,1.67,0
15691723,1,87.07,1
15768120,0,7.77,0
15726589,1,51.51,1
15715951,0,1.81,0
15801247,0,9.38,0
15585580,0,28.2,1
15735244,0,4.6,0
15701160,1,83.14,1
15628112,0,0.86,0
15736656,0,4.35,0
15587562,0,1.96,0
15793882,0,4.79,0
15665077,0,16.22,0
15738605,0,18.27,0
15672894,0,10.27,0
15673529,0,1.18,0
15739357,0,4.21,0
15798749,0,2.01,0
15753546,0,3.42,0
15639669,0,2.81,0
15742293,0,4.04,0
15753537,0,14.74,0
15593838,0,39.21,0
15780088,0,7.75,0
15652999,0,9.08,0
15613816,0,23.39,0
15642570,0,8.29,0
15591130,0,1.43,0
15742534,0,4.71,0
15801169,0,2.5,0
15789863,1,64.06,0
15643438,0,1.89,0
15611580,0,7.08,0
15809838,0,0.77,0
15773898,0,0.73,0
15722350,0,33.1,0
15659364,0,0.88,0
15797710,0,2.53,0
15776947,1,95.23,1
15590320,0,6.05,0
15764405,0,25.96,0
15605666,1,95.08,1
15663410,0,8.9,0
15779904,0,1.87,0
15687765,1,61.11,0
15592999,0,2.1,0
15679075,0,17.07,0
15642996,0,6.1,0
15773934,0,0.88,0
15645815,1,76.65,1
15619616,1,86.75,1
15602845,0,1.71,0
15772329,0,1.76,0
15581620,0,4.87,0
15753084,0,3.75,0
15806968,0,1.85,1
15665783,0,1.82,0
15694817,0,6.18,0
15691703,1,92.09,1
15703019,0,3.01,0
15728829,0,22.79,0
15635388,0,16.28,0
15584114,0,45.64,0
15636407,0,1.38,0
15717010,0,23.26,0
15696047,0,3.27,0
15750749,0,1.98,0
15713962,0,1.99,0
15645571,0,13.88,1
15624755,0,43.24,1
15692668,0,1.32,0
15593468,0,1.43,0
15645095,0,31.11,1
15772528,0,5.33,0
15683618,0,36.47,0
15741417,0,11.09,0
15668309,0,17.58,1
15696539,0,17.22,0
15572021,1,90.89,1
15775891,0,1.62,0
15567013,0,0.89,0
15605918,0,7.33,0
15690670,0,42.76,0
15777045,0,0.85,0
15730673,0,45.74,1
15662404,0,20.72,0
15643970,0,14.34,0
15577359,0,20.65,0
15757837,0,1.14,0
15635597,0,2.07,0
15795540,0,3.69,0
15760641,0,1.54,0
15747503,1,75.85,1
15648858,0,19.8,1
15614923,0,6.46,0
15660271,0,3.81,0
15578761,0,9.0,0
15666884,0,12.08,0
15780411,0,3.18,0
15650432,0,3.81,0
15582591,0,38.0,0
15572051,1,52.95,0
15779915,0,4.5,0
15647974,0,11.96,1
15613427,0,7.06,0
15665416,0,1.01,0
15578297,0,17.48,0
15672091,0,6.73,0
15671409,0,13.14,0
15590199,0,4.41,0
15728352,0,18.06,0
15682860,1,61.12,1
15717935,0,2.67,0
15709511,0,1.57,0
15781589,0,3.39,0
15681026,0,46.22,1
15677371,1,90.56,1
15812324,1,76.92,1
15710164,0,1.19,0
15659567,0,3.36,0
15658675,0,1.45,0
15593365,0,10.95,0
